word,ipa,source,original_ipa
knock,ˈnɑːk,,
launch,ˈlɔntʃ,,
launch,ˈlɔntʃ,,
lay,ˈleɪ,,
lay,ˈleɪ,,
lay,ˈleɪ,,
lead,"ˈlɛd, ˈliːd",,
lead,"ˈlɛd, ˈliːd",,
lead,"ˈlɛd, ˈliːd",,
leap,ˈliːp,,
lift,ˈlɪft,,
lift,ˈlɪft,,
link,ˈlɪŋk,,
locate,ˈloʊˌkeɪt,,
locate,ˈloʊˌkeɪt,,
lock,ˈlɑːk,,
maintain,mˈeɪnˈteɪn,,
maintain,mˈeɪnˈteɪn,,
maintain,mˈeɪnˈteɪn,,
march,ˈmɑːrtʃ,,
measure,ˈmɛʒɜːr,,
memorize,ˈmɛmɜːrˌaɪz,,
mention,ˈmɛnʃən,,
minimize,ˈmɪnəˌmaɪz,,
mislead,mˈɪˈsliːd,,
modify,ˈmɑːdəˌfaɪ,,
motivate,ˈmoʊtəˌveɪt,,
negotiate,"nˈəˈgoʊʃiːˌeɪt, nɪˈgoʊʃiːˌeɪt",,
notice,"ˈnoʊtəs, ˈnoʊtɪs",,
observe,ˈəbˈzɜːrːv,,
observe,ˈəbˈzɜːrːv,,
observe,ˈəbˈzɜːrːv,,
obtain,ˈəbˈteɪn,,
occupy,ˈɑːkjəˌpaɪ,,
occupy,ˈɑːkjəˌpaɪ,,
occur,ˈəˈkɜːrː,,
outweigh,ˈaʊˌtweɪ,,
launch,ˈlɔntʃ,,
launch,ˈlɔntʃ,,
lay,ˈleɪ,,
lay,ˈleɪ,,
lay,ˈleɪ,,
lead,"ˈlɛd, ˈliːd",,
lead,"ˈlɛd, ˈliːd",,
lead,"ˈlɛd, ˈliːd",,
leap,ˈliːp,,
lift,ˈlɪft,,
lift,ˈlɪft,,
link,ˈlɪŋk,,
locate,ˈloʊˌkeɪt,,
locate,ˈloʊˌkeɪt,,
lock,ˈlɑːk,,
maintain,mˈeɪnˈteɪn,,
maintain,mˈeɪnˈteɪn,,
maintain,mˈeɪnˈteɪn,,
march,ˈmɑːrtʃ,,
measure,ˈmɛʒɜːr,,
memorize,ˈmɛmɜːrˌaɪz,,
mention,ˈmɛnʃən,,
minimize,ˈmɪnəˌmaɪz,,
mislead,mˈɪˈsliːd,,
modify,ˈmɑːdəˌfaɪ,,
motivate,ˈmoʊtəˌveɪt,,
negotiate,"nˈəˈgoʊʃiːˌeɪt, nɪˈgoʊʃiːˌeɪt",,
notice,"ˈnoʊtəs, ˈnoʊtɪs",,
observe,ˈəbˈzɜːrːv,,
observe,ˈəbˈzɜːrːv,,
observe,ˈəbˈzɜːrːv,,
obtain,ˈəbˈteɪn,,
occupy,ˈɑːkjəˌpaɪ,,
occupy,ˈɑːkjəˌpaɪ,,
occur,ˈəˈkɜːrː,,
outweigh,ˈaʊˌtweɪ,,
overcome,ˈoʊvɜːrˌkəm,,
overwhelm,"ˌoʊvɜːrˈwɛlm, ˌoʊvɜːrˈhwɛlm",,
owe,ˈoʊ,,
owe,ˈoʊ,,
pardon,ˈpɑːrdən,,
participate,pˈɑːrˈtɪsəˌpeɪt,,
pause,ˈpɔz,,
permit,"pˈɜːrˈmɪt, ˈpɜːrːˌmɪt",,
persuade,pˈɜːrˈsweɪd,,
pin,ˈpɪn,,
place,ˈpleɪs,,
plan,ˈplæn,,
possess,pˈəˈzɛs,,
preserve,"prˈəˈzɜːrːv, prɪˈzɜːrːv, priːˈzɜːrːv",,
press,ˈprɛs,,
press,ˈprɛs,,
proceed,"prˈəˈsiːd, proʊˈsiːd, pɜːrˈsiːd",,
proclaim,prˈoʊˈkleɪm,,
promise,ˈprɑːməs,,
promote,prˈəˈmoʊt,,
promote,prˈəˈmoʊt,,
promote,prˈəˈmoʊt,,
propose,prˈəˈpoʊz,,
propose,prˈəˈpoʊz,,
protect,prˈəˈtɛkt,,
prove,ˈpruːv,,
prove,ˈpruːv,,
punish,ˈpʌnɪʃ,,
qualify,ˈkwɑːləˌfaɪ,,
qualify,ˈkwɑːləˌfaɪ,,
qualify,ˈkwɑːləˌfaɪ,,
react,rˈiːˈækt,,
rearrange,ˌriːɜːrˈeɪndʒ,,
rebuild,rˈiːˈbɪld,,
recall,"ˈriːˌkɔl, rɪˈkɔl",,
recall,"ˈriːˌkɔl, rɪˈkɔl",,
recognize,ˈrɛkəgˌnaɪz,,
recognize,ˈrɛkəgˌnaɪz,,
recommend,ˌrɛkəˈmɛnd,,
recover,rˈɪˈkʌvɜːr,,
recover,rˈɪˈkʌvɜːr,,
reduce,rˈɪˈduːs,,
refuse,"rˈəˈfjuːz, ˈrɛˌfjuːz, rɪˈfjuːz",,
regain,rˈɪˈgeɪn,,
regard,"rˈəˈgɑːrd, rɪˈgɑːrd",,
register,ˈrɛdʒɪstɜːr,,
reject,"rˈɪˈdʒɛkt, ˈriːdʒɛkt",,
relate,"rˈɪˈleɪt, riːˈleɪt",,
relate,"rˈɪˈleɪt, riːˈleɪt",,
release,rˈiːˈliːs,,
release,rˈiːˈliːs,,
rely,"rˈɪˈlaɪ, riːˈlaɪ",,
remark,"rˈɪˈmɑːrk, riːˈmɑːrk",,
remove,rˈiːˈmuːv,,
renew,rˈɪˈnuː,,
reproduce,ˌriːprəˈduːs,,
reproduce,ˌriːprəˈduːs,,
request,"rˈɪˈkwɛst, riːˈkwɛst",,
require,"ˌriːˈkwaɪɜːr, riːˈkwaɪr, rɪˈkwaɪɜːr",,
rescue,ˈrɛskjuː,,
resemble,"rˈɪˈzɛmbəl, riːˈzɛmbəl",,
reserve,"rˈɪˈzɜːrːv, riːˈzɜːrːv",,
resist,"rˈɪˈzɪst, riːˈzɪst",,
resolve,rˈiːˈzɑːlv,,
resolve,rˈiːˈzɑːlv,,
respect,"rˈɪˈspɛkt, riːˈspɛkt",,
respond,"rˈɪˈspɑːnd, riːˈspɑːnd",,
restore,rˈɪˈstɔr,,
restrict,rˈiːˈstrɪkt,,
result,"rˈɪˈzʌlt, riːˈzʌlt",,
retain,"rˈɪˈteɪn, riːˈteɪn",,
revise,"rˈɪˈvaɪz, riːˈvaɪz",,
rewrite,"rˈiːˈraɪt, ˈriːˌraɪt",,
rid,ˈrɪd,,
rise,ˈraɪz,,
rush,ˈrʌʃ,,
scare,ˈskɛr,,
scatter,ˈskætɜːr,,
score,ˈskɔr,,
scream,ˈskriːm,,
search,ˈsɜːrːtʃ,,
seize,ˈsiːz,,
seize,ˈsiːz,,
service,"ˈsɜːrːvəs, ˈsɜːrːvɪs",,
settle,ˈsɛtəl,,
settle,ˈsɛtəl,,
settle,ˈsɛtəl,,
shake,ˈʃeɪk,,
shift,ˈʃɪft,,
shout,ˈʃaʊt,,
simplify,ˈsɪmpləˌfaɪ,,
sink,ˈsɪŋk,,
ski,ˈskiː,,
slip,ˈslɪp,,
slip,ˈslɪp,,
smell,ˈsmɛl,,
specialize,ˈspɛʃəˌlaɪz,,
stare,ˈstɛr,,
stir,ˈstɜːrː,,
strengthen,ˈstrɛŋθən,,
stretch,ˈstrɛtʃ,,
strike,ˈstraɪk,,
strike,ˈstraɪk,,
strike,ˈstraɪk,,
suffer,ˈsʌfɜːr,,
summarize,ˈsʌmɜːrˌaɪz,,
support,sˈəˈpɔrt,,
suppose,sˈəˈpoʊz,,
surprise,"sˈɜːrˈpraɪz, səˈpraɪz",,
surround,sˈɜːrˈaʊnd,,
swear,ˈswɛr,,
swear,ˈswɛr,,
swell,ˈswɛl,,
switch,ˈswɪtʃ,,
tape,ˈteɪp,,
tear,"ˈtɛr, ˈtɪr",,
tempt,ˈtɛmpt,,
tend,ˈtɛnd,,
tick,ˈtɪk,,
tie,ˈtaɪ,,
tighten,ˈtaɪtən,,
tire,ˈtaɪɜːr,,
touch,ˈtʌtʃ,,
transfer,"trˈænsˈfɜːrː, ˈtrænsfɜːr",,
transform,"trˈænsˈfɔrm, ˈtrænsfɔrm",,
translate,"trˈænzˈleɪt, trænˈsleɪt",,
trouble,ˈtrʌbəl,,
tumble,ˈtʌmbəl,,
twist,ˈtwɪst,,
uncover,ˈənˈkʌvɜːr,,
undergo,ˌəndɜːrˈgoʊ,,
underline,ˈʌndɜːrˌlaɪn,,
unify,ˈjuːnəˌfaɪ,,
unite,ˈjuːˌnaɪt,,
update,"ˈəpˈdeɪt, ˈʌpˌdeɪt",,
vary,ˈvɛri,,
vote,ˈvoʊt,,
wake,ˈweɪk,,
warn,ˈwɔrn,,
waste,ˈweɪst,,
wave,ˈweɪv,,
wrap,ˈræp,,
none,ˈnʌn,,
plenty,"ˈplɛnti, ˈplɛni",,
whoever,hˈuːˈɛvɜːr,,
whoever,hˈuːˈɛvɜːr,,
beneath,bˈɪˈniːθ,,
besides,"bˈɪˈsaɪdz, ˌbiːˈsaɪdz",,
despite,dˈɪˈspaɪt,,
minus,ˈmaɪnəs,,
onto,"ˈɑːntuː, ˈɔntuː",,
per,ˈpɜːrː,,
throughout,θrˈuːˈaʊt,,
throughout,θrˈuːˈaʊt,,
via,"ˈvaɪə, ˈviːə",,
nor,ˈnɔr,,
till,ˈtɪl,,
unless,ˈənˈlɛs,,
until,ˈənˈtɪl,,
whether,"ˈwɛðɜːr, ˈhwɛðɜːr",,
whether,"ˈwɛðɜːr, ˈhwɛðɜːr",,
whichever,"wˈɪˈtʃɛvɜːr, hwɪˈtʃɛvɜːr",,
able,ˈeɪbəl,,
absent,ˈæbsənt,,
absolute,ˈæbsəˌluːt,,
abstract,"ˈæbˈstrækt, ˈæbˌstrækt",,
academic,ˌækəˈdɛmɪk,,
accessible,ˈækˈsɛsəbəl,,
accurate,ˈækjɜːrət,,
active,ˈæktɪv,,
aggressive,ˈəˈgrɛsɪv,,
aggressive,ˈəˈgrɛsɪv,,
agricultural,ˌægrɪˈkʌltʃɜːrəl,,
alike,ˈəˈlaɪk,,
ambitious,ˈæmˈbɪʃəs,,
annual,ˈænjuːəl,,
apparent,ˈəˈpɛrənt,,
apparent,ˈəˈpɛrənt,,
artistic,ˈɑːrˈtɪstɪk,,
ashamed,ˈəˈʃeɪmd,,
athletic,ˈæθˈlɛtɪk,,
atomic,ˈəˈtɑːmɪk,,
available,ˈəˈveɪləbəl,,
available,ˈəˈveɪləbəl,,
aware,ˈəˈwɛr,,
awkward,ˈɔkwɜːrd,,
awkward,ˈɔkwɜːrd,,
bitter,ˈbɪtɜːr,,
bitter,ˈbɪtɜːr,,
bitter,ˈbɪtɜːr,,
blind,ˈblaɪnd,,
bold,ˈboʊld,,
bold,ˈboʊld,,
brief,ˈbriːf,,
broad,ˈbrɔd,,
broad,ˈbrɔd,,
calm,"ˈkɑːm, ˈkɑːlm",,
capable,ˈkeɪpəbəl,,
casual,ˈkæʒəwəl,,
casual,ˈkæʒəwəl,,
cautious,ˈkɔʃəs,,
central,ˈsɛntrəl,,
chief,ˈtʃiːf,,
civil,ˈsɪvəl,,
civil,ˈsɪvəl,,
civil,ˈsɪvəl,,
classical,ˈklæsɪkəl,,
competitive,"kˈəmˈpɛtətɪv, kəmˈpɛtɪtɪv",,
competitive,"kˈəmˈpɛtətɪv, kəmˈpɛtɪtɪv",,
complex,"ˈkɑːmplɛks, kəmˈplɛks",,
conscious,ˈkɑːnʃəs,,
conservative,kˈənˈsɜːrːvətɪv,,
considerable,kˈənˈsɪdɜːrəbəl,,
continuous,kˈənˈtɪnjuːəs,,
contrary,"ˈkɑːntrɛri, kənˈtrɛri",,
controversial,ˌkɑːntrəˈvɜːrːʃəl,,
critical,ˈkrɪtɪkəl,,
critical,ˈkrɪtɪkəl,,
cultural,ˈkʌltʃɜːrəl,,
curious,ˈkjʊriːəs,,
curious,ˈkjʊriːəs,,
current,"ˈkɜːrːənt, ˈkɜːrːnt, ˈkɑːrənt",,
damp,ˈdæmp,,
definite,ˈdɛfənət,,
democratic,ˌdɛməˈkrætɪk,,
dependent,dˈɪˈpɛndənt,,
desperate,"ˈdɛsprɪt, ˈdɛspɜːrɪt",,
digital,"ˈdɪdʒətəl, ˈdɪdʒɪtəl",,
disastrous,dˈɪˈzæstrəs,,
distant,ˈdɪstənt,,
flat,ˈflæt,,
flat,ˈflæt,,
flat,ˈflæt,,
formal,ˈfɔrməl,,
fortunate,"ˈfɔrtʃənət, ˈfɔrtʃuːnət",,
frequent,"ˈfriːkwənt, ˈfriːˌkwɛnt",,
general,"ˈdʒɛnɜːrəl, ˈdʒɛnrəl",,
generous,ˈdʒɛnɜːrəs,,
genetic,dʒˈəˈnɛtɪk,,
geographical,ˌdʒiːəˈgræfɪkəl,,
giant,ˈdʒaɪənt,,
global,ˈgloʊbəl,,
graphic,ˈgræfɪk,,
graphic,ˈgræfɪk,,
guilty,ˈgɪlti,,
historic,hˈɪˈstɔrɪk,,
historical,hˈɪˈstɔrɪkəl,,
honest,ˈɑːnəst,,
horrible,ˈhɔrəbəl,,
huge,"ˈhjuːdʒ, ˈjuːdʒ",,
immediate,ˌɪˈmiːˌdiːət,,
impressive,ˌɪmˈprɛsɪv,,
incorrect,ˌɪnkɜːrˈɛkt,,
incredible,ˌɪnˈkrɛdəbəl,,
independent,ˌɪndɪˈpɛndənt,,
indirect,ˌɪndɜːrˈɛkt,,
industrial,ˌɪnˈdʌstriːəl,,
inevitable,ˌɪˈnɛvətəbəl,,
innocent,ˈɪnəsənt,,
innocent,ˈɪnəsənt,,
intense,ˌɪnˈtɛns,,
intensive,ˌɪnˈtɛnsɪv,,
intermediate,"ˌɪntɜːrˈmiːdiːɪt, ˌɪnɜːrˈmiːdiːɪt",,
internal,ˌɪnˈtɜːrːnəl,,
internal,ˌɪnˈtɜːrːnəl,,
irregular,ˌɪˈrɛgjəlɜːr,,
legal,ˈliːgəl,,
literary,ˈlɪtɜːrˌɛri,,
loud,ˈlaʊd,,
loyal,ˈlɔɪəl,,
main,ˈmeɪn,,
male,ˈmeɪl,,
massive,ˈmæsɪv,,
meaningful,ˈmiːnɪŋfəl,,
mechanical,mˈəˈkænɪkəl,,
mental,ˈmɛntəl,,
mere,ˈmɪr,,
mild,ˈmaɪld,,
minor,ˈmaɪnɜːr,,
moderate,"ˈmɑːdɜːrət, ˈmɑːdɜːrˌeɪt",,
mutual,ˈmjuːtʃuːəl,,
naked,ˈneɪkəd,,
narrow,"ˈnɛroʊ, ˈnæroʊ",,
nasty,ˈnæsti,,
near,ˈnɪr,,
nearby,ˈnɪrˈbaɪ,,
neutral,ˈnuːtrəl,,
northern,ˈnɔrðɜːrn,,
nuclear,ˈnuːkliːɜːr,,
numerous,ˈnuːmɜːrəs,,
obvious,ˈɑːbviːəs,,
occasional,ˈɔˈkeɪʒənəl,,
offensive,ˈəˈfɛnsɪv,,
offensive,ˈəˈfɛnsɪv,,
ordinary,ˈɔrdəˌnɛri,,
organic,ˈɔrˈgænɪk,,
outdoor,ˈaʊtˌdɔr,,
outer,ˈaʊtɜːr,,
outstanding,ˌaʊtˈstændɪŋ,,
outstanding,ˌaʊtˈstændɪŋ,,
overnight,ˈoʊvɜːrˈnaɪt,,
painful,ˈpeɪnfəl,,
pale,ˈpeɪl,,
parental,pˈɜːrˈɛntəl,,
partial,ˈpɑːrʃəl,,
partial,ˈpɑːrʃəl,,
passive,ˈpæsɪv,,
patient,ˈpeɪʃənt,,
permanent,ˈpɜːrːmɑːˌnɛnt,,
plain,ˈpleɪn,,
plain,ˈpleɪn,,
positive,ˈpɑːzətɪv,,
practical,ˈpræktɪkəl,,
precious,ˈprɛʃəs,,
pregnant,ˈprɛgnənt,,
previous,ˈpriːviːəs,,
primitive,"ˈprɪmətɪv, ˈprɪmɪtɪv",,
productive,"prˈəˈdʌktɪv, proʊˈdʌktɪv, pɜːrˈdʌktɪv",,
prominent,ˈprɑːmənənt,,
prosperous,ˈprɑːspɜːrəs,,
protective,prˈəˈtɛktɪv,,
proud,ˈpraʊd,,
psychological,ˌsaɪkəˈlɑːdʒɪkəl,,
public,ˈpʌblɪk,,
pure,ˈpjʊr,,
racial,ˈreɪʃəl,,
rapid,"ˈræpəd, ˈræpɪd",,
rare,ˈrɛr,,
rare,ˈrɛr,,
rational,"ˈræʃənəl, ˈræʃnəl",,
realistic,ˌriːəˈlɪstɪk,,
reasonable,"ˈriːzənəbəl, ˈriːznəbəl",,
reasonable,"ˈriːzənəbəl, ˈriːznəbəl",,
regional,ˈriːdʒənəl,,
reliable,"rˈɪˈlaɪəbəl, riːˈlaɪəbəl",,
religious,"rˈɪˈlɪdʒəs, riːˈlɪdʒəs",,
remarkable,"rˈɪˈmɑːrkəbəl, riːˈmɑːrkəbəl",,
residential,ˌrɛzɪˈdɛnʃəl,,
responsible,rˈiːˈspɑːnsəbəl,,
ridiculous,rˈɪˈdɪkjələs,,
rough,ˈrʌf,,
rough,ˈrʌf,,
rough,ˈrʌf,,
round,ˈraʊnd,,
secret,"ˈsiːkrət, ˈsiːkrɪt",,
serious,ˈsɪriːəs,,
serious,ˈsɪriːəs,,
severe,sˈəˈvɪr,,
shallow,ˈʃæloʊ,,
sharp,ˈʃɑːrp,,
sharp,ˈʃɑːrp,,
sharp,ˈʃɑːrp,,
sheer,ˈʃɪr,,
sheer,ˈʃɪr,,
silent,ˈsaɪlənt,,
solid,ˈsɑːləd,,
southern,ˈsʌðɜːrn,,
spectacular,spˈɛkˈtækjəlɜːr,,
stable,ˈsteɪbəl,,
steady,ˈstɛdi,,
steep,ˈstiːp,,
strategic,strˈəˈtiːdʒɪk,,
stupid,"ˈstuːpəd, ˈstuːpɪd",,
substantial,sˈəbˈstænʃəl,,
sufficient,sˈəˈfɪʃənt,,
systematic,ˌsɪstəˈmætɪk,,
technological,ˌtɛknəˈlɑːdʒɪkəl,,
temporary,ˈtɛmpɜːrˌɛri,,
tense,ˈtɛns,,
thorough,"ˈθɜːrːoʊ, ˈθɔroʊ",,
timely,ˈtaɪmli,,
tiny,ˈtaɪni,,
tremendous,"trˈəˈmɛndəs, trɪˈmɛndəs",,
tropical,ˈtrɑːpɪkəl,,
typical,"ˈtɪpəkəl, ˈtɪpɪkəl",,
unable,ˈəˈneɪbəl,,
unclear,ˈənˈklɪr,,
unemployed,ˌənɛmˈplɔɪd,,
unexpected,ˌənɪkˈspɛktɪd,,
unique,jˈuːˈniːk,,
unpredictable,ˌənprɪˈdɪktəbəl,,
unrelated,"ˌənrɪˈleɪtɪd, ˌənriːˈleɪtɪd",,
upper,ˈʌpɜːr,,
upstairs,ˈəpˈstɛrz,,
urgent,ˈɜːrːdʒənt,,
vague,ˈveɪg,,
valuable,"ˈvæljəbəl, ˈvæljuːbəl",,
various,ˈvɛriːəs,,
vast,ˈvæst,,
vegetarian,ˌvɛdʒəˈtɛˌriːən,,
virtual,ˈvɜːrːtʃuːəl,,
virtual,ˈvɜːrːtʃuːəl,,
visible,ˈvɪzəbəl,,
visual,ˈvɪʒəwəl,,
weird,ˈwɪrd,,
widespread,ˈwaɪdˈsprɛd,,
worthwhile,ˈwɜːrːθˈwaɪl,,
worthy,ˈwɜːrːði,,
accommodation,ˈəˌkɑːməˈdeɪʃən,,
accommodation,ˈəˌkɑːməˈdeɪʃən,,
accommodation,ˈəˌkɑːməˈdeɪʃən,,
accusation,"ˌækjəˈzeɪʃən, ˌækjuːˈzeɪʃən",,
acid,ˈæsəd,,
acquisition,ˌækwəˈzɪʃən,,
acquisition,ˌækwəˈzɪʃən,,
acquisition,ˌækwəˈzɪʃən,,
adjustment,ˈəˈdʒʌstmənt,,
adjustment,ˈəˈdʒʌstmənt,,
adoption,ˈəˈdɑːpʃən,,
adoption,ˈəˈdɑːpʃən,,
aircraft,ˈɛrˌkræft,,
allegation,ˌæləˈgeɪʃən,,
alliance,ˈəˈlaɪəns,,
ally,"ˈælaɪ, əˈlaɪ",,
altitude,ˈæltəˌtuːd,,
aluminum,ˈəˈluːmənəm,,
ambassador,ˈæmˈbæsədɜːr,,
analogy,ˈəˈnælədʒi,,
analyst,ˈænəlɪst,,
applicant,ˈæplɪkənt,,
assault,ˈəˈsɔlt,,
assembly,ˈəˈsɛmbli,,
assembly,ˈəˈsɛmbli,,
assessment,ˈəˈsɛsmənt,,
assumption,ˈəˈsʌmpʃən,,
assumption,ˈəˈsʌmpʃən,,
assurance,ˈəˈʃʊrəns,,
assurance,ˈəˈʃʊrəns,,
assurance,ˈəˈʃʊrəns,,
attendance,ˈəˈtɛndəns,,
attribute,ˈəˈtrɪˌbjuːt,,
availability,"ˈəˌveɪləˈbɪləti, əˌveɪləˈbɪlɪti",,
availability,"ˈəˌveɪləˈbɪləti, əˌveɪləˈbɪlɪti",,
axis,ˈæksəs,,
axis,ˈæksəs,,
badge,ˈbædʒ,,
ballot,ˈbælət,,
banker,ˈbæŋkɜːr,,
bankruptcy,"ˈbæŋkrəpsi, ˈbæŋkrəptsi",,
barrier,"ˈbæriːɜːr, ˈbɛriːɜːr",,
beam,ˈbiːm,,
beam,ˈbiːm,,
blast,ˈblæst,,
blast,ˈblæst,,
blend,ˈblɛnd,,
bomber,ˈbɑːmɜːr,,
booklet,ˈbʊklɪt,,
boost,ˈbuːst,,
bounce,ˈbaʊns,,
bracket,ˈbrækɪt,,
bracket,ˈbrækɪt,,
breakdown,ˈbreɪkˌdaʊn,,
breakdown,ˈbreɪkˌdaʊn,,
breakdown,ˈbreɪkˌdaʊn,,
broadband,ˈbrɔdˌbænd,,
brochure,brˈoʊˈʃʊr,,
browser,ˈbraʊzɜːr,,
bureaucracy,bjˈʊˈrɑːkrəsi,,
cabinet,"ˈkæbənət, ˈkæbnət",,
cabinet,"ˈkæbənət, ˈkæbnət",,
cable,ˈkeɪbəl,,
candidate,"ˈkændədeɪt, ˈkænədɪt",,
capability,ˌkeɪpəˈbɪləti,,
carbon,ˈkɑːrbən,,
catalog,ˈkætəlɔg,,
catastrophe,kˈəˈtæstrəfi,,
ceiling,ˈsiːlɪŋ,,
ceiling,ˈsiːlɪŋ,,
certificate,sˈɜːrˈtɪfɪkət,,
certification,ˌsɜːrːtəfəˈkeɪʃən,,
chancellor,"ˈtʃænsəlɜːr, ˈtʃænslɜːr",,
chancellor,"ˈtʃænsəlɜːr, ˈtʃænslɜːr",,
chancellor,"ˈtʃænsəlɜːr, ˈtʃænslɜːr",,
chemotherapy,ˌkiːmoʊˈθɛrəpi,,
chip,ˈtʃɪp,,
chip,ˈtʃɪp,,
chip,ˈtʃɪp,,
chunk,ˈtʃʌŋk,,
circuit,ˈsɜːrːkət,,
circuit,ˈsɜːrːkət,,
circumstance,ˈsɜːrːkəmˌstæns,,
classic,ˈklæsɪk,,
classification,ˌklæsəfəˈkeɪʃən,,
clause,ˈklɔz,,
clause,ˈklɔz,,
client,ˈklaɪənt,,
closure,ˈkloʊʒɜːr,,
clothing,ˈkloʊðɪŋ,,
coalition,ˌkoʊəˈlɪʃən,,
colleague,ˈkɑːliːg,,
commander,kˈəˈmændɜːr,,
commerce,ˈkɑːmɜːrs,,
commercial,kˈəˈmɜːrːʃəl,,
commission,kˈəˈmɪʃən,,
commission,kˈəˈmɪʃən,,
commission,kˈəˈmɪʃən,,
community,"kˈəˈmjuːnəti, kəˈmjuːnɪti",,
compensation,ˌkɑːmpənˈseɪʃən,,
compensation,ˌkɑːmpənˈseɪʃən,,
competence,ˈkɑːmpətɪns,,
completion,kˈəmˈpliːʃən,,
complexity,"kˈəmˈplɛksəti, kəmˈplɛksɪti",,
component,kˈəmˈpoʊnənt,,
comprehension,ˌkɑːmpriːˈhɛnʃən,,
conception,kˈənˈsɛpʃən,,
conception,kˈənˈsɛpʃən,,
concession,kˈənˈsɛʃən,,
concession,kˈənˈsɛʃən,,
concrete,"kˈənˈkriːt, ˈkɑːnkriːt",,
conductor,kˈənˈdʌktɜːr,,
conductor,kˈənˈdʌktɜːr,,
conductor,kˈənˈdʌktɜːr,,
cone,ˈkoʊn,,
conference,"ˈkɑːnfɜːrəns, ˈkɑːnfrəns",,
conjunction,kˈənˈdʒʌŋkʃən,,
conjunction,kˈənˈdʒʌŋkʃən,,
consciousness,ˈkɑːnʃəsnəs,,
consensus,kˈənˈsɛnsəs,,
consultant,kˈənˈsʌltənt,,
contract,"ˈkɑːnˌtrækt, kənˈtrækt",,
contradiction,ˌkɑːntrəˈdɪkʃən,,
controversy,ˈkɑːntrəˌvɜːrːsi,,
convention,kˈənˈvɛnʃən,,
convention,kˈənˈvɛnʃən,,
convention,kˈənˈvɛnʃən,,
conversion,kˈənˈvɜːrːʒən,,
cooperation,"kˈoʊˌɑːpɜːrˈeɪʃən, ˌkwɑːpɜːrˈeɪʃən, ˌkwɔpɜːrˈeɪʃən",,
copper,ˈkɑːpɜːr,,
core,ˈkɔr,,
corporation,ˌkɔrpɜːrˈeɪʃən,,
correspondence,ˌkɔrəˈspɑːndəns,,
correspondence,ˌkɔrəˈspɑːndəns,,
correspondent,ˌkɔrəˈspɑːndənt,,
corruption,kˈɜːrˈʌpʃən,,
costume,"kˈɑːˈstuːm, ˈkɑːstuːm",,
counter,ˈkaʊntɜːr,,
counter,ˈkaʊntɜːr,,
creation,krˈiːˈeɪʃən,,
crew,ˈkruː,,
criticism,ˈkrɪtɪˌsɪzəm,,
criticism,ˈkrɪtɪˌsɪzəm,,
dash,ˈdæʃ,,
dash,ˈdæʃ,,
dash,ˈdæʃ,,
data,"ˈdeɪtə, ˈdætə",,
database,"ˈdeɪtəˌbeɪs, ˈdætəˌbeɪs",,
debit,ˈdɛbɪt,,
decade,"dˈɛˈkeɪd, ˈdɛkeɪd",,
deduction,dˈɪˈdʌkʃən,,
deduction,dˈɪˈdʌkʃən,,
deficit,ˈdɛfəsət,,
delegate,"ˈdɛləˌgeɪt, ˈdɛləgət",,
deputy,"ˈdɛpjəti, ˈdɛpjuːti",,
desktop,ˈdɛskˌtɑːp,,
desktop,ˈdɛskˌtɑːp,,
dictator,"dˈɪkˈteɪtɜːr, ˈdɪkteɪtɜːr",,
dilemma,dˈɪˈlɛmə,,
dimension,dˈɪˈmɛnʃən,,
dimension,dˈɪˈmɛnʃən,,
diplomat,ˈdɪpləˌmæt,,
discipline,ˈdɪsəplən,,
discipline,ˈdɪsəplən,,
disguise,dˈɪsˈgaɪz,,
disorder,dˈɪˈsɔrdɜːr,,
disorder,dˈɪˈsɔrdɜːr,,
disposal,dˈɪˈspoʊzəl,,
disposition,ˌdɪspəˈzɪʃən,,
disposition,ˌdɪspəˈzɪʃən,,
dispute,dˈɪsˈpjuːt,,
dissident,ˈdɪsədɪnt,,
distortion,dˈɪˈstɔrʃən,,
distributor,dˈɪˈstrɪbjətɜːr,,
division,dˈɪˈvɪʒən,,
division,dˈɪˈvɪʒən,,
division,dˈɪˈvɪʒən,,
division,dˈɪˈvɪʒən,,
divorce,dˈɪˈvɔrs,,
dock,ˈdɑːk,,
dock,ˈdɑːk,,
donation,dˈoʊˈneɪʃən,,
doom,ˈduːm,,
dose,ˈdoʊs,,
download,ˈdaʊnˌloʊd,,
draft,ˈdræft,,
draft,ˈdræft,,
draft,ˈdræft,,
draft,ˈdræft,,
drain,ˈdreɪn,,
drain,ˈdreɪn,,
duplicate,"ˈduːpləkət, ˈduːpləˌkeɪt",,
dye,ˈdaɪ,,
ease,ˈiːz,,
economist,"ˈɪˈkɑːnəmɪst, iːˈkɑːnəmɪst",,
editorial,ˌɛdəˈtɔriːəl,,
effectiveness,"ˈɪˈfɛktɪvnəs, ˈiːfɛktɪvnəs",,
electrician,ˈɪlɛkˈtrɪʃən,,
elite,"ˈɪˈliːt, eɪˈliːt",,
embrace,"ˈɛmˈbreɪs, ɪmˈbreɪs",,
embrace,"ˈɛmˈbreɪs, ɪmˈbreɪs",,
emergence,"ˈɪˈmɜːrːdʒəns, ˈiːmɜːrdʒəns",,
employee,"ˈɛmˈplɔɪi, ɪmˈplɔɪi",,
employer,"ˈɛmˈplɔɪɜːr, ɪmˈplɔɪɜːr",,
