word,ipa,source,original_ipa
entertain,"ˌɛntɜːrteɪn, ˌɛnɜːrteɪn",,
entertain,"ˌɛntɜːrteɪn, ˌɛnɜːrteɪn",,
escape,ˈɪˈskeɪp,,
examine,ˈɪgzæmɪn,,
examine,ˈɪgzæmɪn,,
exchange,ˈɪkstʃeɪndʒ,,
excuse,"ˈɪkskjuːs, ɪkskjuːz",,
excuse,"ˈɪkskjuːs, ɪkskjuːz",,
expand,ˈɪkspænd,,
expose,ˈɪkspoʊz,,
expose,ˈɪkspoʊz,,
express,ˈɪksprɛs,,
extend,ˈɪkstɛnd,,
extend,ˈɪkstɛnd,,
fade,ˈfeɪd,,
fascinate,ˈfæsəˌneɪt,,
fax,ˈfæks,,
feed,ˈfiːd,,
feed,ˈfiːd,,
fix,ˈfɪks,,
fix,ˈfɪks,,
fix,ˈfɪks,,
float,ˈfloʊt,,
flow,ˈfloʊ,,
fold,ˈfoʊld,,
format,ˈfɔrmæt,,
furnish,ˈfɜːrːnɪʃ,,
gain,ˈgeɪn,,
gain,ˈgeɪn,,
generate,ˈdʒɛnɜːrˌeɪt,,
glance,ˈglæns,,
govern,ˈgʌvɜːrn,,
grab,ˈgræb,,
grant,ˈgrænt,,
guide,ˈgaɪd,,
handle,ˈhændəl,,
handle,ˈhændəl,,
hang,ˈhæŋ,,
hang,ˈhæŋ,,
heat,ˈhiːt,,
hesitate,ˈhɛzəˌteɪt,,
hire,"ˈhaɪɜːr, ˈhaɪr",,
hunt,ˈhʌnt,,
hunt,ˈhʌnt,,
ignore,ˌɪgnɔr,,
impair,ˌɪmpɛr,,
inform,ˌɪnfɔrm,,
inject,ˌɪndʒɛkt,,
insist,ˌɪnsɪst,,
inspire,ˌɪnspaɪr,,
install,ˌɪnstɔl,,
intend,ˌɪntɛnd,,
interact,"ˌɪntɜːrˈækt, ˌɪnɜːrˈækt",,
interest,ˈɪntəˌrɛst,,
interrupt,ˌɪntɜːrˈʌpt,,
interview,ˈɪntɜːrvjuː,,
invest,ˌɪnvɛst,,
involve,ˌɪnvɑːlv,,
jog,ˈdʒɑːg,,
joke,ˈdʒoʊk,,
kiss,ˈkɪs,,
knock,ˈnɑːk,,
knock,ˈnɑːk,,
launch,ˈlɔntʃ,,
launch,ˈlɔntʃ,,
lay,ˈleɪ,,
lay,ˈleɪ,,
lay,ˈleɪ,,
lead,"ˈlɛd, ˈliːd",,
lead,"ˈlɛd, ˈliːd",,
lead,"ˈlɛd, ˈliːd",,
leap,ˈliːp,,
lift,ˈlɪft,,
lift,ˈlɪft,,
link,ˈlɪŋk,,
locate,ˈloʊˌkeɪt,,
locate,ˈloʊˌkeɪt,,
lock,ˈlɑːk,,
maintain,mˈˈeɪnteɪn,,
maintain,mˈˈeɪnteɪn,,
maintain,mˈˈeɪnteɪn,,
march,ˈmɑːrtʃ,,
measure,ˈmɛʒɜːr,,
memorize,ˈmɛmɜːrˌaɪz,,
mention,ˈmɛnʃən,,
minimize,ˈmɪnəˌmaɪz,,
mislead,mˈˈɪˈsliːd,,
modify,ˈmɑːdəˌfaɪ,,
motivate,ˈmoʊtəˌveɪt,,
negotiate,"nˈˈəˈgoʊʃiːˌeɪt, nɪˈgoʊʃiːˌeɪt",,
notice,"ˈnoʊtəs, ˈnoʊtɪs",,
observe,ˈəbzɜːrːv,,
observe,ˈəbzɜːrːv,,
observe,ˈəbzɜːrːv,,
obtain,ˈəbteɪn,,
occupy,ˈɑːkjəˌpaɪ,,
occupy,ˈɑːkjəˌpaɪ,,
occur,ˈəˈkɜːrː,,
outweigh,ˈaʊˌtweɪ,,
launch,ˈlɔntʃ,,
launch,ˈlɔntʃ,,
lay,ˈleɪ,,
lay,ˈleɪ,,
lay,ˈleɪ,,
lead,"ˈlɛd, ˈliːd",,
lead,"ˈlɛd, ˈliːd",,
lead,"ˈlɛd, ˈliːd",,
leap,ˈliːp,,
lift,ˈlɪft,,
lift,ˈlɪft,,
link,ˈlɪŋk,,
locate,ˈloʊˌkeɪt,,
locate,ˈloʊˌkeɪt,,
lock,ˈlɑːk,,
maintain,mˈˈeɪnteɪn,,
maintain,mˈˈeɪnteɪn,,
maintain,mˈˈeɪnteɪn,,
march,ˈmɑːrtʃ,,
measure,ˈmɛʒɜːr,,
memorize,ˈmɛmɜːrˌaɪz,,
mention,ˈmɛnʃən,,
minimize,ˈmɪnəˌmaɪz,,
mislead,mˈˈɪˈsliːd,,
modify,ˈmɑːdəˌfaɪ,,
motivate,ˈmoʊtəˌveɪt,,
negotiate,"nˈˈəˈgoʊʃiːˌeɪt, nɪˈgoʊʃiːˌeɪt",,
notice,"ˈnoʊtəs, ˈnoʊtɪs",,
observe,ˈəbzɜːrːv,,
observe,ˈəbzɜːrːv,,
observe,ˈəbzɜːrːv,,
obtain,ˈəbteɪn,,
occupy,ˈɑːkjəˌpaɪ,,
occupy,ˈɑːkjəˌpaɪ,,
occur,ˈəˈkɜːrː,,
outweigh,ˈaʊˌtweɪ,,
overcome,ˈoʊvɜːrkəm,,
overwhelm,"ˌoʊvɜːrwɛlm, ˌoʊvɜːrˈhwɛlm",,
owe,ˈoʊ,,
owe,ˈoʊ,,
pardon,ˈpɑːrdən,,
participate,pˈˈɑːrtɪsəˌpeɪt,,
pause,ˈpɔz,,
permit,"pˈˈɜːrmɪt, ˈpɜːrːˌmɪt",,
persuade,pˈˈɜːrsweɪd,,
pin,ˈpɪn,,
place,ˈpleɪs,,
plan,ˈplæn,,
possess,pˈˈəˈzɛs,,
preserve,"prˈˈəˈzɜːrːv, prɪˈzɜːrːv, priːˈzɜːrːv",,
press,ˈprɛs,,
press,ˈprɛs,,
proceed,"prˈˈəˈsiːd, proʊˈsiːd, pɜːrsiːd",,
proclaim,prˈˈoʊˈkleɪm,,
promise,ˈprɑːməs,,
promote,prˈˈəˈmoʊt,,
promote,prˈˈəˈmoʊt,,
promote,prˈˈəˈmoʊt,,
propose,prˈˈəˈpoʊz,,
propose,prˈˈəˈpoʊz,,
protect,prˈˈəˈtɛkt,,
prove,ˈpruːv,,
prove,ˈpruːv,,
punish,ˈpʌnɪʃ,,
qualify,ˈkwɑːləˌfaɪ,,
qualify,ˈkwɑːləˌfaɪ,,
qualify,ˈkwɑːləˌfaɪ,,
react,rˈˈiːˈækt,,
rearrange,ˌriːɜːrˈeɪndʒ,,
rebuild,rˈˈiːˈbɪld,,
recall,"ˈriːˌkɔl, rɪˈkɔl",,
recall,"ˈriːˌkɔl, rɪˈkɔl",,
recognize,ˈrɛkəgnaɪz,,
recognize,ˈrɛkəgnaɪz,,
recommend,ˌrɛkəˈmɛnd,,
recover,rˈˈɪˈkʌvɜːr,,
recover,rˈˈɪˈkʌvɜːr,,
reduce,rˈˈɪˈduːs,,
refuse,"rˈˈəˈfjuːz, ˈrɛˌfjuːz, rɪˈfjuːz",,
regain,rˈˈɪˈgeɪn,,
regard,"rˈˈəˈgɑːrd, rɪˈgɑːrd",,
register,ˈrɛdʒɪstɜːr,,
reject,"rˈˈɪˈdʒɛkt, ˈriːdʒɛkt",,
relate,"rˈˈɪˈleɪt, riːˈleɪt",,
relate,"rˈˈɪˈleɪt, riːˈleɪt",,
release,rˈˈiːˈliːs,,
release,rˈˈiːˈliːs,,
rely,"rˈˈɪˈlaɪ, riːˈlaɪ",,
remark,"rˈˈɪˈmɑːrk, riːˈmɑːrk",,
remove,rˈˈiːˈmuːv,,
renew,rˈˈɪˈnuː,,
reproduce,ˌriːprəˈduːs,,
reproduce,ˌriːprəˈduːs,,
request,"rˈˈɪˈkwɛst, riːˈkwɛst",,
require,"ˌriːˈkwaɪɜːr, riːˈkwaɪr, rɪˈkwaɪɜːr",,
rescue,ˈrɛskjuː,,
resemble,"rˈˈɪˈzɛmbəl, riːˈzɛmbəl",,
reserve,"rˈˈɪˈzɜːrːv, riːˈzɜːrːv",,
resist,"rˈˈɪˈzɪst, riːˈzɪst",,
resolve,rˈˈiːˈzɑːlv,,
resolve,rˈˈiːˈzɑːlv,,
respect,"rˈˈɪˈspɛkt, riːˈspɛkt",,
respond,"rˈˈɪˈspɑːnd, riːˈspɑːnd",,
restore,rˈˈɪˈstɔr,,
restrict,rˈˈiːˈstrɪkt,,
result,"rˈˈɪˈzʌlt, riːˈzʌlt",,
retain,"rˈˈɪˈteɪn, riːˈteɪn",,
revise,"rˈˈɪˈvaɪz, riːˈvaɪz",,
rewrite,"rˈˈiːˈraɪt, ˈriːˌraɪt",,
rid,ˈrɪd,,
rise,ˈraɪz,,
rush,ˈrʌʃ,,
scare,ˈskɛr,,
scatter,ˈskætɜːr,,
score,ˈskɔr,,
scream,ˈskriːm,,
search,ˈsɜːrːtʃ,,
seize,ˈsiːz,,
seize,ˈsiːz,,
service,"ˈsɜːrːvəs, ˈsɜːrːvɪs",,
settle,ˈsɛtəl,,
settle,ˈsɛtəl,,
settle,ˈsɛtəl,,
shake,ˈʃeɪk,,
shift,ˈʃɪft,,
shout,ˈʃaʊt,,
simplify,ˈsɪmpləˌfaɪ,,
sink,ˈsɪŋk,,
ski,ˈskiː,,
slip,ˈslɪp,,
slip,ˈslɪp,,
smell,ˈsmɛl,,
specialize,ˈspɛʃəˌlaɪz,,
stare,ˈstɛr,,
stir,ˈstɜːrː,,
strengthen,ˈstrɛŋθən,,
stretch,ˈstrɛtʃ,,
strike,ˈstraɪk,,
strike,ˈstraɪk,,
strike,ˈstraɪk,,
suffer,ˈsʌfɜːr,,
summarize,ˈsʌmɜːrˌaɪz,,
support,sˈˈəˈpɔrt,,
suppose,sˈˈəˈpoʊz,,
surprise,"sˈˈɜːrpraɪz, səˈpraɪz",,
surround,sˈˈɜːrˈaʊnd,,
swear,ˈswɛr,,
swear,ˈswɛr,,
swell,ˈswɛl,,
switch,ˈswɪtʃ,,
tape,ˈteɪp,,
tear,"ˈtɛr, ˈtɪr",,
tempt,ˈtɛmpt,,
tend,ˈtɛnd,,
tick,ˈtɪk,,
tie,ˈtaɪ,,
tighten,ˈtaɪtən,,
tire,ˈtaɪɜːr,,
touch,ˈtʌtʃ,,
transfer,"trˈˈænsfɜːrː, ˈtrænsfɜːr",,
transform,"trˈˈænsfɔrm, ˈtrænsfɔrm",,
translate,"trˈˈænzleɪt, trænsleɪt",,
trouble,ˈtrʌbəl,,
tumble,ˈtʌmbəl,,
twist,ˈtwɪst,,
uncover,ˈənkʌvɜːr,,
undergo,ˌəndɜːrgoʊ,,
underline,ˈʌndɜːrlaɪn,,
unify,ˈjuːnəˌfaɪ,,
unite,ˈjuːˌnaɪt,,
update,"ˈəpdeɪt, ˈʌpdeɪt",,
vary,ˈvɛri,,
vote,ˈvoʊt,,
wake,ˈweɪk,,
warn,ˈwɔrn,,
waste,ˈweɪst,,
wave,ˈweɪv,,
wrap,ˈræp,,
none,ˈnʌn,,
plenty,"ˈplɛnti, ˈplɛni",,
whoever,hˈˈuːˈɛvɜːr,,
whoever,hˈˈuːˈɛvɜːr,,
beneath,bˈˈɪˈniːθ,,
besides,"bˈˈɪˈsaɪdz, ˌbiːˈsaɪdz",,
despite,dˈˈɪˈspaɪt,,
minus,ˈmaɪnəs,,
onto,"ˈɑːntuː, ˈɔntuː",,
per,ˈpɜːrː,,
throughout,θrˈˈuːˈaʊt,,
throughout,θrˈˈuːˈaʊt,,
via,"ˈvaɪə, ˈviːə",,
nor,ˈnɔr,,
till,ˈtɪl,,
unless,ˈənlɛs,,
until,ˈəntɪl,,
whether,"ˈwɛðɜːr, ˈhwɛðɜːr",,
whether,"ˈwɛðɜːr, ˈhwɛðɜːr",,
whichever,"wˈˈɪˈtʃɛvɜːr, hwɪˈtʃɛvɜːr",,
able,ˈeɪbəl,,
absent,ˈæbsənt,,
absolute,ˈæbsəˌluːt,,
abstract,"ˈæbstrækt, ˈæbstrækt",,
academic,ˌækəˈdɛmɪk,,
accessible,ˈæksɛsəbəl,,
accurate,ˈækjɜːrət,,
active,ˈæktɪv,,
aggressive,ˈəˈgrɛsɪv,,
aggressive,ˈəˈgrɛsɪv,,
agricultural,ˌægrɪˈkʌltʃɜːrəl,,
alike,ˈəˈlaɪk,,
ambitious,ˈæmbɪʃəs,,
annual,ˈænjuːəl,,
apparent,ˈəˈpɛrənt,,
apparent,ˈəˈpɛrənt,,
artistic,ˈɑːrtɪstɪk,,
ashamed,ˈəˈʃeɪmd,,
athletic,ˈæθlɛtɪk,,
atomic,ˈəˈtɑːmɪk,,
available,ˈəˈveɪləbəl,,
available,ˈəˈveɪləbəl,,
aware,ˈəˈwɛr,,
awkward,ˈɔkwɜːrd,,
awkward,ˈɔkwɜːrd,,
bitter,ˈbɪtɜːr,,
bitter,ˈbɪtɜːr,,
bitter,ˈbɪtɜːr,,
blind,ˈblaɪnd,,
bold,ˈboʊld,,
bold,ˈboʊld,,
brief,ˈbriːf,,
broad,ˈbrɔd,,
broad,ˈbrɔd,,
calm,"ˈkɑːm, ˈkɑːlm",,
capable,ˈkeɪpəbəl,,
casual,ˈkæʒəwəl,,
casual,ˈkæʒəwəl,,
cautious,ˈkɔʃəs,,
central,ˈsɛntrəl,,
chief,ˈtʃiːf,,
civil,ˈsɪvəl,,
civil,ˈsɪvəl,,
civil,ˈsɪvəl,,
classical,ˈklæsɪkəl,,
competitive,"kˈˈəmpɛtətɪv, kəmpɛtɪtɪv",,
competitive,"kˈˈəmpɛtətɪv, kəmpɛtɪtɪv",,
complex,"ˈkɑːmplɛks, kəmplɛks",,
conscious,ˈkɑːnʃəs,,
conservative,kˈˈənsɜːrːvətɪv,,
considerable,kˈˈənsɪdɜːrəbəl,,
continuous,kˈˈəntɪnjuːəs,,
contrary,"ˈkɑːntrɛri, kəntrɛri",,
controversial,ˌkɑːntrəˈvɜːrːʃəl,,
critical,ˈkrɪtɪkəl,,
critical,ˈkrɪtɪkəl,,
cultural,ˈkʌltʃɜːrəl,,
curious,ˈkjʊriːəs,,
curious,ˈkjʊriːəs,,
current,"ˈkɜːrːənt, ˈkɜːrːnt, ˈkɑːrənt",,
damp,ˈdæmp,,
definite,ˈdɛfənət,,
democratic,ˌdɛməˈkrætɪk,,
dependent,dˈˈɪˈpɛndənt,,
desperate,"ˈdɛsprɪt, ˈdɛspɜːrɪt",,
digital,"ˈdɪdʒətəl, ˈdɪdʒɪtəl",,
disastrous,dˈˈɪˈzæstrəs,,
distant,ˈdɪstənt,,
flat,ˈflæt,,
flat,ˈflæt,,
flat,ˈflæt,,
formal,ˈfɔrməl,,
fortunate,"ˈfɔrtʃənət, ˈfɔrtʃuːnət",,
frequent,"ˈfriːkwənt, ˈfriːˌkwɛnt",,
general,"ˈdʒɛnɜːrəl, ˈdʒɛnrəl",,
generous,ˈdʒɛnɜːrəs,,
genetic,dʒˈˈəˈnɛtɪk,,
geographical,ˌdʒiːəˈgræfɪkəl,,
giant,ˈdʒaɪənt,,
global,ˈgloʊbəl,,
graphic,ˈgræfɪk,,
graphic,ˈgræfɪk,,
guilty,ˈgɪlti,,
historic,hˈˈɪˈstɔrɪk,,
historical,hˈˈɪˈstɔrɪkəl,,
honest,ˈɑːnəst,,
horrible,ˈhɔrəbəl,,
huge,"ˈhjuːdʒ, ˈjuːdʒ",,
immediate,ˌɪˈmiːˌdiːət,,
impressive,ˌɪmprɛsɪv,,
incorrect,ˌɪnkɜːrˈɛkt,,
incredible,ˌɪnkrɛdəbəl,,
independent,ˌɪndɪˈpɛndənt,,
indirect,ˌɪndɜːrˈɛkt,,
industrial,ˌɪndʌstriːəl,,
inevitable,ˌɪˈnɛvətəbəl,,
innocent,ˈɪnəsənt,,
innocent,ˈɪnəsənt,,
intense,ˌɪntɛns,,
intensive,ˌɪntɛnsɪv,,
intermediate,"ˌɪntɜːrmiːdiːɪt, ˌɪnɜːrmiːdiːɪt",,
internal,ˌɪntɜːrːnəl,,
internal,ˌɪntɜːrːnəl,,
irregular,ˌɪˈrɛgjəlɜːr,,
legal,ˈliːgəl,,
literary,ˈlɪtɜːrˌɛri,,
loud,ˈlaʊd,,
loyal,ˈlɔɪəl,,
main,ˈmeɪn,,
male,ˈmeɪl,,
massive,ˈmæsɪv,,
meaningful,ˈmiːnɪŋfəl,,
mechanical,mˈˈəˈkænɪkəl,,
mental,ˈmɛntəl,,
mere,ˈmɪr,,
mild,ˈmaɪld,,
minor,ˈmaɪnɜːr,,
moderate,"ˈmɑːdɜːrət, ˈmɑːdɜːrˌeɪt",,
mutual,ˈmjuːtʃuːəl,,
naked,ˈneɪkəd,,
narrow,"ˈnɛroʊ, ˈnæroʊ",,
nasty,ˈnæsti,,
near,ˈnɪr,,
nearby,ˈnɪrbaɪ,,
neutral,ˈnuːtrəl,,
northern,ˈnɔrðɜːrn,,
nuclear,ˈnuːkliːɜːr,,
numerous,ˈnuːmɜːrəs,,
obvious,ˈɑːbviːəs,,
occasional,ˈɔˈkeɪʒənəl,,
offensive,ˈəˈfɛnsɪv,,
offensive,ˈəˈfɛnsɪv,,
ordinary,ˈɔrdəˌnɛri,,
organic,ˈɔrgænɪk,,
outdoor,ˈaʊtdɔr,,
outer,ˈaʊtɜːr,,
outstanding,ˌaʊtstændɪŋ,,
outstanding,ˌaʊtstændɪŋ,,
overnight,ˈoʊvɜːrnaɪt,,
painful,ˈpeɪnfəl,,
pale,ˈpeɪl,,
parental,pˈˈɜːrˈɛntəl,,
partial,ˈpɑːrʃəl,,
partial,ˈpɑːrʃəl,,
passive,ˈpæsɪv,,
patient,ˈpeɪʃənt,,
permanent,ˈpɜːrːmɑːˌnɛnt,,
plain,ˈpleɪn,,
plain,ˈpleɪn,,
positive,ˈpɑːzətɪv,,
practical,ˈpræktɪkəl,,
precious,ˈprɛʃəs,,
pregnant,ˈprɛgnənt,,
previous,ˈpriːviːəs,,
primitive,"ˈprɪmətɪv, ˈprɪmɪtɪv",,
productive,"prˈˈəˈdʌktɪv, proʊˈdʌktɪv, pɜːrdʌktɪv",,
prominent,ˈprɑːmənənt,,
prosperous,ˈprɑːspɜːrəs,,
protective,prˈˈəˈtɛktɪv,,
proud,ˈpraʊd,,
psychological,ˌsaɪkəˈlɑːdʒɪkəl,,
public,ˈpʌblɪk,,
pure,ˈpjʊr,,
racial,ˈreɪʃəl,,
rapid,"ˈræpəd, ˈræpɪd",,
rare,ˈrɛr,,
rare,ˈrɛr,,
rational,"ˈræʃənəl, ˈræʃnəl",,
realistic,ˌriːəˈlɪstɪk,,
reasonable,"ˈriːzənəbəl, ˈriːznəbəl",,
reasonable,"ˈriːzənəbəl, ˈriːznəbəl",,
regional,ˈriːdʒənəl,,
reliable,"rˈˈɪˈlaɪəbəl, riːˈlaɪəbəl",,
religious,"rˈˈɪˈlɪdʒəs, riːˈlɪdʒəs",,
remarkable,"rˈˈɪˈmɑːrkəbəl, riːˈmɑːrkəbəl",,
residential,ˌrɛzɪˈdɛnʃəl,,
responsible,rˈˈiːˈspɑːnsəbəl,,
ridiculous,rˈˈɪˈdɪkjələs,,
rough,ˈrʌf,,
rough,ˈrʌf,,
rough,ˈrʌf,,
round,ˈraʊnd,,
secret,"ˈsiːkrət, ˈsiːkrɪt",,
serious,ˈsɪriːəs,,
serious,ˈsɪriːəs,,
severe,sˈˈəˈvɪr,,
shallow,ˈʃæloʊ,,
sharp,ˈʃɑːrp,,
sharp,ˈʃɑːrp,,
sharp,ˈʃɑːrp,,
sheer,ˈʃɪr,,
sheer,ˈʃɪr,,
silent,ˈsaɪlənt,,
solid,ˈsɑːləd,,
southern,ˈsʌðɜːrn,,
spectacular,spˈˈɛktækjəlɜːr,,
stable,ˈsteɪbəl,,
steady,ˈstɛdi,,
steep,ˈstiːp,,
strategic,strˈˈəˈtiːdʒɪk,,
stupid,"ˈstuːpəd, ˈstuːpɪd",,
substantial,sˈˈəbstænʃəl,,
sufficient,sˈˈəˈfɪʃənt,,
systematic,ˌsɪstəˈmætɪk,,
technological,ˌtɛknəˈlɑːdʒɪkəl,,
temporary,ˈtɛmpɜːrˌɛri,,
tense,ˈtɛns,,
thorough,"ˈθɜːrːoʊ, ˈθɔroʊ",,
timely,ˈtaɪmli,,
tiny,ˈtaɪni,,
tremendous,"trˈˈəˈmɛndəs, trɪˈmɛndəs",,
tropical,ˈtrɑːpɪkəl,,
typical,"ˈtɪpəkəl, ˈtɪpɪkəl",,
unable,ˈəˈneɪbəl,,
unclear,ˈənklɪr,,
unemployed,ˌənɛmplɔɪd,,
unexpected,ˌənɪkspɛktɪd,,
unique,jˈˈuːˈniːk,,
unpredictable,ˌənprɪˈdɪktəbəl,,
unrelated,"ˌənrɪˈleɪtɪd, ˌənriːˈleɪtɪd",,
upper,ˈʌpɜːr,,
upstairs,ˈəpstɛrz,,
urgent,ˈɜːrːdʒənt,,
vague,ˈveɪg,,
valuable,"ˈvæljəbəl, ˈvæljuːbəl",,
various,ˈvɛriːəs,,
vast,ˈvæst,,
vegetarian,ˌvɛdʒəˈtɛˌriːən,,
virtual,ˈvɜːrːtʃuːəl,,
virtual,ˈvɜːrːtʃuːəl,,
visible,ˈvɪzəbəl,,
visual,ˈvɪʒəwəl,,
weird,ˈwɪrd,,
widespread,ˈwaɪdsprɛd,,
worthwhile,ˈwɜːrːθwaɪl,,
worthy,ˈwɜːrːði,,
accommodation,ˈəˌkɑːməˈdeɪʃən,,
accommodation,ˈəˌkɑːməˈdeɪʃən,,
accommodation,ˈəˌkɑːməˈdeɪʃən,,
accusation,"ˌækjəˈzeɪʃən, ˌækjuːˈzeɪʃən",,
acid,ˈæsəd,,
acquisition,ˌækwəˈzɪʃən,,
acquisition,ˌækwəˈzɪʃən,,
acquisition,ˌækwəˈzɪʃən,,
adjustment,ˈəˈdʒʌstmənt,,
adjustment,ˈəˈdʒʌstmənt,,
adoption,ˈəˈdɑːpʃən,,
adoption,ˈəˈdɑːpʃən,,
aircraft,ˈɛrkræft,,
allegation,ˌæləˈgeɪʃən,,
alliance,ˈəˈlaɪəns,,
ally,"ˈælaɪ, əˈlaɪ",,
altitude,ˈæltəˌtuːd,,
aluminum,ˈəˈluːmənəm,,
ambassador,ˈæmbæsədɜːr,,
analogy,ˈəˈnælədʒi,,
analyst,ˈænəlɪst,,
applicant,ˈæplɪkənt,,
assault,ˈəˈsɔlt,,
assembly,ˈəˈsɛmbli,,
assembly,ˈəˈsɛmbli,,
assessment,ˈəˈsɛsmənt,,
assumption,ˈəˈsʌmpʃən,,
assumption,ˈəˈsʌmpʃən,,
assurance,ˈəˈʃʊrəns,,
assurance,ˈəˈʃʊrəns,,
assurance,ˈəˈʃʊrəns,,
attendance,ˈəˈtɛndəns,,
attribute,ˈəˈtrɪˌbjuːt,,
availability,"ˈəˌveɪləˈbɪləti, əˌveɪləˈbɪlɪti",,
availability,"ˈəˌveɪləˈbɪləti, əˌveɪləˈbɪlɪti",,
axis,ˈæksəs,,
axis,ˈæksəs,,
badge,ˈbædʒ,,
ballot,ˈbælət,,
banker,ˈbæŋkɜːr,,
bankruptcy,"ˈbæŋkrəpsi, ˈbæŋkrəptsi",,
barrier,"ˈbæriːɜːr, ˈbɛriːɜːr",,
beam,ˈbiːm,,
beam,ˈbiːm,,
blast,ˈblæst,,
blast,ˈblæst,,
blend,ˈblɛnd,,
bomber,ˈbɑːmɜːr,,
booklet,ˈbʊklɪt,,
boost,ˈbuːst,,
bounce,ˈbaʊns,,
bracket,ˈbrækɪt,,
bracket,ˈbrækɪt,,
breakdown,ˈbreɪkdaʊn,,
breakdown,ˈbreɪkdaʊn,,
breakdown,ˈbreɪkdaʊn,,
broadband,ˈbrɔdbænd,,
brochure,brˈˈoʊˈʃʊr,,
browser,ˈbraʊzɜːr,,
bureaucracy,bjˈˈʊˈrɑːkrəsi,,
cabinet,"ˈkæbənət, ˈkæbnət",,
cabinet,"ˈkæbənət, ˈkæbnət",,
cable,ˈkeɪbəl,,
candidate,"ˈkændədeɪt, ˈkænədɪt",,
capability,ˌkeɪpəˈbɪləti,,
carbon,ˈkɑːrbən,,
catalog,ˈkætəlɔg,,
catastrophe,kˈˈəˈtæstrəfi,,
ceiling,ˈsiːlɪŋ,,
ceiling,ˈsiːlɪŋ,,
certificate,sˈˈɜːrtɪfɪkət,,
certification,ˌsɜːrːtəfəˈkeɪʃən,,
chancellor,"ˈtʃænsəlɜːr, ˈtʃænslɜːr",,
chancellor,"ˈtʃænsəlɜːr, ˈtʃænslɜːr",,
chancellor,"ˈtʃænsəlɜːr, ˈtʃænslɜːr",,
chemotherapy,ˌkiːmoʊˈθɛrəpi,,
chip,ˈtʃɪp,,
chip,ˈtʃɪp,,
chip,ˈtʃɪp,,
chunk,ˈtʃʌŋk,,
circuit,ˈsɜːrːkət,,
circuit,ˈsɜːrːkət,,
circumstance,ˈsɜːrːkəmstæns,,
classic,ˈklæsɪk,,
classification,ˌklæsəfəˈkeɪʃən,,
clause,ˈklɔz,,
clause,ˈklɔz,,
client,ˈklaɪənt,,
closure,ˈkloʊʒɜːr,,
clothing,ˈkloʊðɪŋ,,
coalition,ˌkoʊəˈlɪʃən,,
colleague,ˈkɑːliːg,,
commander,kˈˈəˈmændɜːr,,
commerce,ˈkɑːmɜːrs,,
commercial,kˈˈəˈmɜːrːʃəl,,
commission,kˈˈəˈmɪʃən,,
commission,kˈˈəˈmɪʃən,,
commission,kˈˈəˈmɪʃən,,
community,"kˈˈəˈmjuːnəti, kəˈmjuːnɪti",,
compensation,ˌkɑːmpənseɪʃən,,
compensation,ˌkɑːmpənseɪʃən,,
competence,ˈkɑːmpətɪns,,
completion,kˈˈəmpliːʃən,,
complexity,"kˈˈəmplɛksəti, kəmplɛksɪti",,
component,kˈˈəmpoʊnənt,,
comprehension,ˌkɑːmpriːˈhɛnʃən,,
conception,kˈˈənsɛpʃən,,
conception,kˈˈənsɛpʃən,,
concession,kˈˈənsɛʃən,,
concession,kˈˈənsɛʃən,,
concrete,"kˈˈənkriːt, ˈkɑːnkriːt",,
conductor,kˈˈəndʌktɜːr,,
conductor,kˈˈəndʌktɜːr,,
conductor,kˈˈəndʌktɜːr,,
cone,ˈkoʊn,,
conference,"ˈkɑːnfɜːrəns, ˈkɑːnfrəns",,
conjunction,kˈˈəndʒʌŋkʃən,,
conjunction,kˈˈəndʒʌŋkʃən,,
consciousness,ˈkɑːnʃəsnəs,,
consensus,kˈˈənsɛnsəs,,
consultant,kˈˈənsʌltənt,,
contract,"ˈkɑːntrækt, kəntrækt",,
contradiction,ˌkɑːntrəˈdɪkʃən,,
controversy,ˈkɑːntrəˌvɜːrːsi,,
convention,kˈˈənvɛnʃən,,
convention,kˈˈənvɛnʃən,,
convention,kˈˈənvɛnʃən,,
conversion,kˈˈənvɜːrːʒən,,
cooperation,"kˈˈoʊˌɑːpɜːrˈeɪʃən, ˌkwɑːpɜːrˈeɪʃən, ˌkwɔpɜːrˈeɪʃən",,
copper,ˈkɑːpɜːr,,
core,ˈkɔr,,
corporation,ˌkɔrpɜːrˈeɪʃən,,
correspondence,ˌkɔrəˈspɑːndəns,,
correspondence,ˌkɔrəˈspɑːndəns,,
correspondent,ˌkɔrəˈspɑːndənt,,
corruption,kˈˈɜːrˈʌpʃən,,
costume,"kˈˈɑːˈstuːm, ˈkɑːstuːm",,
counter,ˈkaʊntɜːr,,
counter,ˈkaʊntɜːr,,
creation,krˈˈiːˈeɪʃən,,
crew,ˈkruː,,
criticism,ˈkrɪtɪˌsɪzəm,,
criticism,ˈkrɪtɪˌsɪzəm,,
dash,ˈdæʃ,,
dash,ˈdæʃ,,
dash,ˈdæʃ,,
data,"ˈdeɪtə, ˈdætə",,
database,"ˈdeɪtəˌbeɪs, ˈdætəˌbeɪs",,
debit,ˈdɛbɪt,,
decade,"dˈˈɛˈkeɪd, ˈdɛkeɪd",,
deduction,dˈˈɪˈdʌkʃən,,
deduction,dˈˈɪˈdʌkʃən,,
deficit,ˈdɛfəsət,,
