word,ipa,source,original_ipa
occur,ˈəkɜːrː,,
outweigh,ˈaʊtweɪ,,
overcome,ˈoʊvɜːrkəm,,
overwhelm,"ˈoʊvɜːrwɛlm, oʊvɜːrhwɛlm",,
owe,ˈoʊ,,
owe,ˈoʊ,,
pardon,pˈɑːrdən,,
participate,pˈɑːrtɪsəpeɪt,,
pause,pˈɔz,,
permit,"pˈɜːrmɪt, pɜːrːmɪt",,
persuade,pˈɜːrsweɪd,,
pin,pˈɪn,,
place,plˈeɪs,,
plan,plˈæn,,
possess,pˈəzɛs,,
preserve,"prˈəzɜːrːv, prɪzɜːrːv, priːzɜːrːv",,
press,prˈɛs,,
press,prˈɛs,,
proceed,"prˈəsiːd, proʊsiːd, pɜːrsiːd",,
proclaim,prˈoʊkleɪm,,
promise,prˈɑːməs,,
promote,prˈəmoʊt,,
promote,prˈəmoʊt,,
promote,prˈəmoʊt,,
propose,prˈəpoʊz,,
propose,prˈəpoʊz,,
protect,prˈətɛkt,,
prove,prˈuːv,,
prove,prˈuːv,,
punish,pˈʌnɪʃ,,
qualify,kwˈɑːləfaɪ,,
qualify,kwˈɑːləfaɪ,,
qualify,kwˈɑːləfaɪ,,
react,rˈiːækt,,
rearrange,rˈiːɜːreɪndʒ,,
rebuild,rˈiːbɪld,,
recall,"rˈiːkɔl, rɪkɔl",,
recall,"rˈiːkɔl, rɪkɔl",,
recognize,rˈɛkəgnaɪz,,
recognize,rˈɛkəgnaɪz,,
recommend,rˈɛkəmɛnd,,
recover,rˈɪkʌvɜːr,,
recover,rˈɪkʌvɜːr,,
reduce,rˈɪduːs,,
refuse,"rˈəfjuːz, rɛfjuːz, rɪfjuːz",,
regain,rˈɪgeɪn,,
regard,"rˈəgɑːrd, rɪgɑːrd",,
register,rˈɛdʒɪstɜːr,,
reject,"rˈɪdʒɛkt, riːdʒɛkt",,
relate,"rˈɪleɪt, riːleɪt",,
relate,"rˈɪleɪt, riːleɪt",,
release,rˈiːliːs,,
release,rˈiːliːs,,
rely,"rˈɪlaɪ, riːlaɪ",,
remark,"rˈɪmɑːrk, riːmɑːrk",,
remove,rˈiːmuːv,,
renew,rˈɪnuː,,
reproduce,rˈiːprəduːs,,
reproduce,rˈiːprəduːs,,
request,"rˈɪkwɛst, riːkwɛst",,
require,"rˈiːkwaɪɜːr, riːkwaɪr, rɪkwaɪɜːr",,
rescue,rˈɛskjuː,,
resemble,"rˈɪzɛmbəl, riːzɛmbəl",,
reserve,"rˈɪzɜːrːv, riːzɜːrːv",,
resist,"rˈɪzɪst, riːzɪst",,
resolve,rˈiːzɑːlv,,
resolve,rˈiːzɑːlv,,
respect,"rˈɪspɛkt, riːspɛkt",,
respond,"rˈɪspɑːnd, riːspɑːnd",,
restore,rˈɪstɔr,,
restrict,rˈiːstrɪkt,,
result,"rˈɪzʌlt, riːzʌlt",,
retain,"rˈɪteɪn, riːteɪn",,
revise,"rˈɪvaɪz, riːvaɪz",,
rewrite,"rˈiːraɪt, riːraɪt",,
rid,rˈɪd,,
rise,rˈaɪz,,
rush,rˈʌʃ,,
scare,skˈɛr,,
scatter,skˈætɜːr,,
score,skˈɔr,,
scream,skrˈiːm,,
search,sˈɜːrːtʃ,,
seize,sˈiːz,,
seize,sˈiːz,,
service,"sˈɜːrːvəs, sɜːrːvɪs",,
settle,sˈɛtəl,,
settle,sˈɛtəl,,
settle,sˈɛtəl,,
shake,ʃˈeɪk,,
shift,ʃˈɪft,,
shout,ʃˈaʊt,,
simplify,sˈɪmpləfaɪ,,
sink,sˈɪŋk,,
ski,skˈiː,,
slip,slˈɪp,,
slip,slˈɪp,,
smell,smˈɛl,,
specialize,spˈɛʃəlaɪz,,
stare,stˈɛr,,
stir,stˈɜːrː,,
strengthen,strˈɛŋθən,,
stretch,strˈɛtʃ,,
strike,strˈaɪk,,
strike,strˈaɪk,,
strike,strˈaɪk,,
suffer,sˈʌfɜːr,,
summarize,sˈʌmɜːraɪz,,
support,sˈəpɔrt,,
suppose,sˈəpoʊz,,
surprise,"sˈɜːrpraɪz, səpraɪz",,
surround,sˈɜːraʊnd,,
swear,swˈɛr,,
swear,swˈɛr,,
swell,swˈɛl,,
switch,swˈɪtʃ,,
tape,tˈeɪp,,
tear,"tˈɛr, tɪr",,
tempt,tˈɛmpt,,
tend,tˈɛnd,,
tick,tˈɪk,,
tie,tˈaɪ,,
tighten,tˈaɪtən,,
tire,tˈaɪɜːr,,
touch,tˈʌtʃ,,
transfer,"trˈænsfɜːrː, trænsfɜːr",,
transform,"trˈænsfɔrm, trænsfɔrm",,
translate,"trˈænzleɪt, trænsleɪt",,
trouble,trˈʌbəl,,
tumble,tˈʌmbəl,,
twist,twˈɪst,,
uncover,ˈənkʌvɜːr,,
undergo,ˈəndɜːrgoʊ,,
underline,ˈʌndɜːrlaɪn,,
unify,jˈuːnəfaɪ,,
unite,jˈuːnaɪt,,
update,"ˈəpdeɪt, ʌpdeɪt",,
vary,vˈɛri,,
vote,vˈoʊt,,
wake,wˈeɪk,,
warn,wˈɔrn,,
waste,wˈeɪst,,
wave,wˈeɪv,,
wrap,rˈæp,,
none,nˈʌn,,
plenty,"plˈɛnti, plɛni",,
whoever,hˈuːɛvɜːr,,
whoever,hˈuːɛvɜːr,,
beneath,bˈɪniːθ,,
besides,"bˈɪsaɪdz, biːsaɪdz",,
despite,dˈɪspaɪt,,
minus,mˈaɪnəs,,
onto,"ˈɑːntuː, ɔntuː",,
per,pˈɜːrː,,
throughout,θrˈuːaʊt,,
throughout,θrˈuːaʊt,,
via,"vˈaɪə, viːə",,
nor,nˈɔr,,
till,tˈɪl,,
unless,ˈənlɛs,,
until,ˈəntɪl,,
whether,"wˈɛðɜːr, hwɛðɜːr",,
whether,"wˈɛðɜːr, hwɛðɜːr",,
whichever,"wˈɪtʃɛvɜːr, hwɪtʃɛvɜːr",,
able,ˈeɪbəl,,
absent,ˈæbsənt,,
absolute,ˈæbsəluːt,,
abstract,"ˈæbstrækt, æbstrækt",,
academic,ˈækədɛmɪk,,
accessible,ˈæksɛsəbəl,,
accurate,ˈækjɜːrət,,
active,ˈæktɪv,,
aggressive,ˈəgrɛsɪv,,
aggressive,ˈəgrɛsɪv,,
agricultural,ˈægrɪkʌltʃɜːrəl,,
alike,ˈəlaɪk,,
ambitious,ˈæmbɪʃəs,,
annual,ˈænjuːəl,,
apparent,ˈəpɛrənt,,
apparent,ˈəpɛrənt,,
artistic,ˈɑːrtɪstɪk,,
ashamed,ˈəʃeɪmd,,
athletic,ˈæθlɛtɪk,,
atomic,ˈətɑːmɪk,,
available,ˈəveɪləbəl,,
available,ˈəveɪləbəl,,
aware,ˈəwɛr,,
awkward,ˈɔkwɜːrd,,
awkward,ˈɔkwɜːrd,,
bitter,bˈɪtɜːr,,
bitter,bˈɪtɜːr,,
bitter,bˈɪtɜːr,,
blind,blˈaɪnd,,
bold,bˈoʊld,,
bold,bˈoʊld,,
brief,brˈiːf,,
broad,brˈɔd,,
broad,brˈɔd,,
calm,"kˈɑːm, kɑːlm",,
capable,kˈeɪpəbəl,,
casual,kˈæʒəwəl,,
casual,kˈæʒəwəl,,
cautious,kˈɔʃəs,,
central,sˈɛntrəl,,
chief,tʃˈiːf,,
civil,sˈɪvəl,,
civil,sˈɪvəl,,
civil,sˈɪvəl,,
classical,klˈæsɪkəl,,
competitive,"kˈəmpɛtətɪv, kəmpɛtɪtɪv",,
competitive,"kˈəmpɛtətɪv, kəmpɛtɪtɪv",,
complex,"kˈɑːmplɛks, kəmplɛks",,
conscious,kˈɑːnʃəs,,
conservative,kˈənsɜːrːvətɪv,,
considerable,kˈənsɪdɜːrəbəl,,
continuous,kˈəntɪnjuːəs,,
contrary,"kˈɑːntrɛri, kəntrɛri",,
controversial,kˈɑːntrəvɜːrːʃəl,,
critical,krˈɪtɪkəl,,
critical,krˈɪtɪkəl,,
cultural,kˈʌltʃɜːrəl,,
curious,kjˈʊriːəs,,
curious,kjˈʊriːəs,,
current,"kˈɜːrːənt, kɜːrːnt, kɑːrənt",,
damp,dˈæmp,,
definite,dˈɛfənət,,
democratic,dˈɛməkrætɪk,,
dependent,dˈɪpɛndənt,,
desperate,"dˈɛsprɪt, dɛspɜːrɪt",,
digital,"dˈɪdʒətəl, dɪdʒɪtəl",,
disastrous,dˈɪzæstrəs,,
distant,dˈɪstənt,,
flat,flˈæt,,
flat,flˈæt,,
flat,flˈæt,,
formal,fˈɔrməl,,
fortunate,"fˈɔrtʃənət, fɔrtʃuːnət",,
frequent,"frˈiːkwənt, friːkwɛnt",,
general,"dʒˈɛnɜːrəl, dʒɛnrəl",,
generous,dʒˈɛnɜːrəs,,
genetic,dʒˈənɛtɪk,,
geographical,dʒˈiːəgræfɪkəl,,
giant,dʒˈaɪənt,,
global,glˈoʊbəl,,
graphic,grˈæfɪk,,
graphic,grˈæfɪk,,
guilty,gˈɪlti,,
historic,hˈɪstɔrɪk,,
historical,hˈɪstɔrɪkəl,,
honest,ˈɑːnəst,,
horrible,hˈɔrəbəl,,
huge,"hjˈuːdʒ, juːdʒ",,
immediate,ˈɪmiːdiːət,,
impressive,ˈɪmprɛsɪv,,
incorrect,ˈɪnkɜːrɛkt,,
incredible,ˈɪnkrɛdəbəl,,
independent,ˈɪndɪpɛndənt,,
indirect,ˈɪndɜːrɛkt,,
industrial,ˈɪndʌstriːəl,,
inevitable,ˈɪnɛvətəbəl,,
innocent,ˈɪnəsənt,,
innocent,ˈɪnəsənt,,
intense,ˈɪntɛns,,
intensive,ˈɪntɛnsɪv,,
intermediate,"ˈɪntɜːrmiːdiːɪt, ɪnɜːrmiːdiːɪt",,
internal,ˈɪntɜːrːnəl,,
internal,ˈɪntɜːrːnəl,,
irregular,ˈɪrɛgjəlɜːr,,
legal,lˈiːgəl,,
literary,lˈɪtɜːrɛri,,
loud,lˈaʊd,,
loyal,lˈɔɪəl,,
main,mˈeɪn,,
male,mˈeɪl,,
massive,mˈæsɪv,,
meaningful,mˈiːnɪŋfəl,,
mechanical,mˈəkænɪkəl,,
mental,mˈɛntəl,,
mere,mˈɪr,,
mild,mˈaɪld,,
minor,mˈaɪnɜːr,,
moderate,"mˈɑːdɜːrət, mɑːdɜːreɪt",,
mutual,mjˈuːtʃuːəl,,
naked,nˈeɪkəd,,
narrow,"nˈɛroʊ, næroʊ",,
nasty,nˈæsti,,
near,nˈɪr,,
nearby,nˈɪrbaɪ,,
neutral,nˈuːtrəl,,
northern,nˈɔrðɜːrn,,
nuclear,nˈuːkliːɜːr,,
numerous,nˈuːmɜːrəs,,
obvious,ˈɑːbviːəs,,
occasional,ˈɔkeɪʒənəl,,
offensive,ˈəfɛnsɪv,,
offensive,ˈəfɛnsɪv,,
ordinary,ˈɔrdənɛri,,
organic,ˈɔrgænɪk,,
outdoor,ˈaʊtdɔr,,
outer,ˈaʊtɜːr,,
outstanding,ˈaʊtstændɪŋ,,
outstanding,ˈaʊtstændɪŋ,,
overnight,ˈoʊvɜːrnaɪt,,
painful,pˈeɪnfəl,,
pale,pˈeɪl,,
parental,pˈɜːrɛntəl,,
partial,pˈɑːrʃəl,,
partial,pˈɑːrʃəl,,
passive,pˈæsɪv,,
patient,pˈeɪʃənt,,
permanent,pˈɜːrːmɑːnɛnt,,
plain,plˈeɪn,,
plain,plˈeɪn,,
positive,pˈɑːzətɪv,,
practical,prˈæktɪkəl,,
precious,prˈɛʃəs,,
pregnant,prˈɛgnənt,,
previous,prˈiːviːəs,,
primitive,"prˈɪmətɪv, prɪmɪtɪv",,
productive,"prˈədʌktɪv, proʊdʌktɪv, pɜːrdʌktɪv",,
prominent,prˈɑːmənənt,,
prosperous,prˈɑːspɜːrəs,,
protective,prˈətɛktɪv,,
proud,prˈaʊd,,
psychological,sˈaɪkəlɑːdʒɪkəl,,
public,pˈʌblɪk,,
pure,pjˈʊr,,
racial,rˈeɪʃəl,,
rapid,"rˈæpəd, ræpɪd",,
rare,rˈɛr,,
rare,rˈɛr,,
rational,"rˈæʃənəl, ræʃnəl",,
realistic,rˈiːəlɪstɪk,,
reasonable,"rˈiːzənəbəl, riːznəbəl",,
reasonable,"rˈiːzənəbəl, riːznəbəl",,
regional,rˈiːdʒənəl,,
reliable,"rˈɪlaɪəbəl, riːlaɪəbəl",,
religious,"rˈɪlɪdʒəs, riːlɪdʒəs",,
remarkable,"rˈɪmɑːrkəbəl, riːmɑːrkəbəl",,
residential,rˈɛzɪdɛnʃəl,,
responsible,rˈiːspɑːnsəbəl,,
ridiculous,rˈɪdɪkjələs,,
rough,rˈʌf,,
rough,rˈʌf,,
rough,rˈʌf,,
round,rˈaʊnd,,
secret,"sˈiːkrət, siːkrɪt",,
serious,sˈɪriːəs,,
serious,sˈɪriːəs,,
severe,sˈəvɪr,,
shallow,ʃˈæloʊ,,
sharp,ʃˈɑːrp,,
sharp,ʃˈɑːrp,,
sharp,ʃˈɑːrp,,
sheer,ʃˈɪr,,
sheer,ʃˈɪr,,
silent,sˈaɪlənt,,
solid,sˈɑːləd,,
southern,sˈʌðɜːrn,,
spectacular,spˈɛktækjəlɜːr,,
stable,stˈeɪbəl,,
steady,stˈɛdi,,
steep,stˈiːp,,
strategic,strˈətiːdʒɪk,,
stupid,"stˈuːpəd, stuːpɪd",,
substantial,sˈəbstænʃəl,,
sufficient,sˈəfɪʃənt,,
systematic,sˈɪstəmætɪk,,
technological,tˈɛknəlɑːdʒɪkəl,,
temporary,tˈɛmpɜːrɛri,,
tense,tˈɛns,,
thorough,"θˈɜːrːoʊ, θɔroʊ",,
timely,tˈaɪmli,,
tiny,tˈaɪni,,
tremendous,"trˈəmɛndəs, trɪmɛndəs",,
tropical,trˈɑːpɪkəl,,
typical,"tˈɪpəkəl, tɪpɪkəl",,
unable,ˈəneɪbəl,,
unclear,ˈənklɪr,,
unemployed,ˈənɛmplɔɪd,,
unexpected,ˈənɪkspɛktɪd,,
unique,jˈuːniːk,,
unpredictable,ˈənprɪdɪktəbəl,,
unrelated,"ˈənrɪleɪtɪd, ənriːleɪtɪd",,
upper,ˈʌpɜːr,,
upstairs,ˈəpstɛrz,,
urgent,ˈɜːrːdʒənt,,
vague,vˈeɪg,,
valuable,"vˈæljəbəl, væljuːbəl",,
various,vˈɛriːəs,,
vast,vˈæst,,
vegetarian,vˈɛdʒətɛriːən,,
virtual,vˈɜːrːtʃuːəl,,
virtual,vˈɜːrːtʃuːəl,,
visible,vˈɪzəbəl,,
visual,vˈɪʒəwəl,,
weird,wˈɪrd,,
widespread,wˈaɪdsprɛd,,
worthwhile,wˈɜːrːθwaɪl,,
worthy,wˈɜːrːði,,
accommodation,ˈəkɑːmədeɪʃən,,
accommodation,ˈəkɑːmədeɪʃən,,
accommodation,ˈəkɑːmədeɪʃən,,
accusation,"ˈækjəzeɪʃən, ækjuːzeɪʃən",,
acid,ˈæsəd,,
acquisition,ˈækwəzɪʃən,,
acquisition,ˈækwəzɪʃən,,
acquisition,ˈækwəzɪʃən,,
adjustment,ˈədʒʌstmənt,,
adjustment,ˈədʒʌstmənt,,
adoption,ˈədɑːpʃən,,
adoption,ˈədɑːpʃən,,
aircraft,ˈɛrkræft,,
allegation,ˈæləgeɪʃən,,
alliance,ˈəlaɪəns,,
ally,"ˈælaɪ, əlaɪ",,
altitude,ˈæltətuːd,,
aluminum,ˈəluːmənəm,,
ambassador,ˈæmbæsədɜːr,,
analogy,ˈənælədʒi,,
analyst,ˈænəlɪst,,
applicant,ˈæplɪkənt,,
assault,ˈəsɔlt,,
assembly,ˈəsɛmbli,,
assembly,ˈəsɛmbli,,
assessment,ˈəsɛsmənt,,
assumption,ˈəsʌmpʃən,,
assumption,ˈəsʌmpʃən,,
assurance,ˈəʃʊrəns,,
assurance,ˈəʃʊrəns,,
assurance,ˈəʃʊrəns,,
attendance,ˈətɛndəns,,
attribute,ˈətrɪbjuːt,,
availability,"ˈəveɪləbɪləti, əveɪləbɪlɪti",,
availability,"ˈəveɪləbɪləti, əveɪləbɪlɪti",,
axis,ˈæksəs,,
axis,ˈæksəs,,
badge,bˈædʒ,,
ballot,bˈælət,,
banker,bˈæŋkɜːr,,
bankruptcy,"bˈæŋkrəpsi, bæŋkrəptsi",,
barrier,"bˈæriːɜːr, bɛriːɜːr",,
beam,bˈiːm,,
beam,bˈiːm,,
blast,blˈæst,,
blast,blˈæst,,
blend,blˈɛnd,,
bomber,bˈɑːmɜːr,,
booklet,bˈʊklɪt,,
boost,bˈuːst,,
bounce,bˈaʊns,,
bracket,brˈækɪt,,
bracket,brˈækɪt,,
breakdown,brˈeɪkdaʊn,,
breakdown,brˈeɪkdaʊn,,
breakdown,brˈeɪkdaʊn,,
broadband,brˈɔdbænd,,
brochure,brˈoʊʃʊr,,
browser,brˈaʊzɜːr,,
bureaucracy,bjˈʊrɑːkrəsi,,
cabinet,"kˈæbənət, kæbnət",,
cabinet,"kˈæbənət, kæbnət",,
cable,kˈeɪbəl,,
candidate,"kˈændədeɪt, kænədɪt",,
capability,kˈeɪpəbɪləti,,
carbon,kˈɑːrbən,,
catalog,kˈætəlɔg,,
catastrophe,kˈətæstrəfi,,
ceiling,sˈiːlɪŋ,,
ceiling,sˈiːlɪŋ,,
certificate,sˈɜːrtɪfɪkət,,
certification,sˈɜːrːtəfəkeɪʃən,,
chancellor,"tʃˈænsəlɜːr, tʃænslɜːr",,
chancellor,"tʃˈænsəlɜːr, tʃænslɜːr",,
chancellor,"tʃˈænsəlɜːr, tʃænslɜːr",,
chemotherapy,kˈiːmoʊθɛrəpi,,
chip,tʃˈɪp,,
chip,tʃˈɪp,,
chip,tʃˈɪp,,
chunk,tʃˈʌŋk,,
circuit,sˈɜːrːkət,,
circuit,sˈɜːrːkət,,
circumstance,sˈɜːrːkəmstæns,,
classic,klˈæsɪk,,
classification,klˈæsəfəkeɪʃən,,
clause,klˈɔz,,
clause,klˈɔz,,
client,klˈaɪənt,,
closure,klˈoʊʒɜːr,,
clothing,klˈoʊðɪŋ,,
coalition,kˈoʊəlɪʃən,,
colleague,kˈɑːliːg,,
commander,kˈəmændɜːr,,
commerce,kˈɑːmɜːrs,,
commercial,kˈəmɜːrːʃəl,,
commission,kˈəmɪʃən,,
commission,kˈəmɪʃən,,
commission,kˈəmɪʃən,,
community,"kˈəmjuːnəti, kəmjuːnɪti",,
compensation,kˈɑːmpənseɪʃən,,
compensation,kˈɑːmpənseɪʃən,,
competence,kˈɑːmpətɪns,,
completion,kˈəmpliːʃən,,
complexity,"kˈəmplɛksəti, kəmplɛksɪti",,
component,kˈəmpoʊnənt,,
comprehension,kˈɑːmpriːhɛnʃən,,
conception,kˈənsɛpʃən,,
conception,kˈənsɛpʃən,,
concession,kˈənsɛʃən,,
concession,kˈənsɛʃən,,
concrete,"kˈənkriːt, kɑːnkriːt",,
conductor,kˈəndʌktɜːr,,
conductor,kˈəndʌktɜːr,,
conductor,kˈəndʌktɜːr,,
cone,kˈoʊn,,
conference,"kˈɑːnfɜːrəns, kɑːnfrəns",,
conjunction,kˈəndʒʌŋkʃən,,
conjunction,kˈəndʒʌŋkʃən,,
consciousness,kˈɑːnʃəsnəs,,
consensus,kˈənsɛnsəs,,
consultant,kˈənsʌltənt,,
contract,"kˈɑːntrækt, kəntrækt",,
contradiction,kˈɑːntrədɪkʃən,,
controversy,kˈɑːntrəvɜːrːsi,,
convention,kˈənvɛnʃən,,
convention,kˈənvɛnʃən,,
convention,kˈənvɛnʃən,,
conversion,kˈənvɜːrːʒən,,
cooperation,"kˈoʊɑːpɜːreɪʃən, kwɑːpɜːreɪʃən, kwɔpɜːreɪʃən",,
copper,kˈɑːpɜːr,,
core,kˈɔr,,
corporation,kˈɔrpɜːreɪʃən,,
correspondence,kˈɔrəspɑːndəns,,
correspondence,kˈɔrəspɑːndəns,,
correspondent,kˈɔrəspɑːndənt,,
corruption,kˈɜːrʌpʃən,,
costume,"kˈɑːstuːm, kɑːstuːm",,
counter,kˈaʊntɜːr,,
counter,kˈaʊntɜːr,,
creation,krˈiːeɪʃən,,
crew,krˈuː,,
criticism,krˈɪtɪsɪzəm,,
criticism,krˈɪtɪsɪzəm,,
dash,dˈæʃ,,
dash,dˈæʃ,,
dash,dˈæʃ,,
data,"dˈeɪtə, dætə",,
database,"dˈeɪtəbeɪs, dætəbeɪs",,
debit,dˈɛbɪt,,
decade,"dˈɛkeɪd, dɛkeɪd",,
deduction,dˈɪdʌkʃən,,
deduction,dˈɪdʌkʃən,,
deficit,dˈɛfəsət,,
delegate,"dˈɛləgeɪt, dɛləgət",,
deputy,"dˈɛpjəti, dɛpjuːti",,
desktop,dˈɛsktɑːp,,
desktop,dˈɛsktɑːp,,
dictator,"dˈɪkteɪtɜːr, dɪkteɪtɜːr",,
dilemma,dˈɪlɛmə,,
dimension,dˈɪmɛnʃən,,
dimension,dˈɪmɛnʃən,,
diplomat,dˈɪpləmæt,,
discipline,dˈɪsəplən,,
discipline,dˈɪsəplən,,
disguise,dˈɪsgaɪz,,
disorder,dˈɪsɔrdɜːr,,
disorder,dˈɪsɔrdɜːr,,
disposal,dˈɪspoʊzəl,,
disposition,dˈɪspəzɪʃən,,
disposition,dˈɪspəzɪʃən,,
dispute,dˈɪspjuːt,,
dissident,dˈɪsədɪnt,,
distortion,dˈɪstɔrʃən,,
distributor,dˈɪstrɪbjətɜːr,,
division,dˈɪvɪʒən,,
division,dˈɪvɪʒən,,
division,dˈɪvɪʒən,,
division,dˈɪvɪʒən,,
divorce,dˈɪvɔrs,,
dock,dˈɑːk,,
dock,dˈɑːk,,
donation,dˈoʊneɪʃən,,
doom,dˈuːm,,
dose,dˈoʊs,,
download,dˈaʊnloʊd,,
draft,drˈæft,,
draft,drˈæft,,
draft,drˈæft,,
draft,drˈæft,,
drain,drˈeɪn,,
drain,drˈeɪn,,
duplicate,"dˈuːpləkət, duːpləkeɪt",,
dye,dˈaɪ,,
ease,ˈiːz,,
economist,"ˈɪkɑːnəmɪst, iːkɑːnəmɪst",,
editorial,ˈɛdətɔriːəl,,
effectiveness,"ˈɪfɛktɪvnəs, iːfɛktɪvnəs",,
electrician,ˈɪlɛktrɪʃən,,
elite,"ˈɪliːt, eɪliːt",,
embrace,"ˈɛmbreɪs, ɪmbreɪs",,
embrace,"ˈɛmbreɪs, ɪmbreɪs",,
emergence,"ˈɪmɜːrːdʒəns, iːmɜːrdʒəns",,
employee,"ˈɛmplɔɪi, ɪmplɔɪi",,
employer,"ˈɛmplɔɪɜːr, ɪmplɔɪɜːr",,
energy,ˈɛnɜːrdʒi,,
energy,ˈɛnɜːrdʒi,,
engagement,ˈɛngeɪdʒmənt,,
engagement,ˈɛngeɪdʒmənt,,
engagement,ˈɛngeɪdʒmənt,,
engagement,ˈɛngeɪdʒmənt,,
enterprise,"ˈɛntɜːrpraɪz, ɛnɜːrpraɪz",,
enterprise,"ˈɛntɜːrpraɪz, ɛnɜːrpraɪz",,
enterprise,"ˈɛntɜːrpraɪz, ɛnɜːrpraɪz",,
entrepreneur,"ˈɑːntrəprənɜːrː, ɑːntrəprənʊr",,
environment,ˈɪnvaɪrənmənt,,
environment,ˈɪnvaɪrənmənt,,
equation,ˈɪkweɪʒən,,
equation,ˈɪkweɪʒən,,
equity,ˈɛkwəti,,
equity,ˈɛkwəti,,
equity,ˈɛkwəti,,
estate,ˈɛsteɪt,,
estate,ˈɛsteɪt,,
estimate,"ˈɛstəmət, ɛstəmeɪt",,
estimate,"ˈɛstəmət, ɛstəmeɪt",,
evaluation,"ˈɪvæljuːeɪʃən, iːvæljuːeɪʃən",,
evolution,"ˈɛvəluːʃən, iːvəluːʃən, ɛvoʊluːʃən, iːvoʊluːʃən",,
exception,ˈɪksɛpʃən,,
exclusion,ˈɪkskluːʒən,,
excursion,ˈɪkskɜːrːʒən,,
execution,ˈɛksəkjuːʃən,,
execution,ˈɛksəkjuːʃən,,
execution,ˈɛksəkjuːʃən,,
executive,ˈɪgzɛkjətɪv,,
executive,ˈɪgzɛkjətɪv,,
exile,"ˈɛgzaɪl, ɛksaɪl",,
exile,"ˈɛgzaɪl, ɛksaɪl",,
expansion,"ˈɪkspænʃən, ɪkspæntʃən",,
expectation,ˈɛkspɛkteɪʃən,,
explosive,ˈɪksploʊsɪv,,
extension,ˈɪkstɛnʃən,,
extension,ˈɪkstɛnʃən,,
extension,ˈɪkstɛnʃən,,
fabric,fˈæbrɪk,,
fabric,fˈæbrɪk,,
factor,fˈæktɜːr,,
factor,fˈæktɜːr,,
faculty,fˈækəlti,,
faculty,fˈækəlti,,
faculty,fˈækəlti,,
faith,fˈeɪθ,,
faith,fˈeɪθ,,
fat,fˈæt,,
fate,fˈeɪt,,
feedback,fˈiːdbæk,,
fiber,fˈaɪbɜːr,,
finance,"fˈənæns, fɪnæns, faɪnæns",,
finance,"fˈənæns, fɪnæns, faɪnæns",,
flash,flˈæʃ,,
flash,flˈæʃ,,
flaw,flˈɔ,,
fleet,flˈiːt,,
flesh,flˈɛʃ,,
flexibility,flˈɛksəbɪləti,,
focus,"fˈoʊkəs, foʊkɪs",,
focus,"fˈoʊkəs, foʊkɪs",,
follower,fˈɑːloʊɜːr,,
footnote,fˈʊtnoʊt,,
formation,fˈɔrmeɪʃən,,
fraud,frˈɔd,,
frontier,frˈəntɪr,,
gang,gˈæŋ,,
gaze,gˈeɪz,,
gear,gˈɪr,,
gear,gˈɪr,,
generalization,"dʒˈɛnɜːrəlɪzeɪʃən, dʒɛnrəlɪzeɪʃən",,
goat,gˈoʊt,,
god,gˈɑːd,,
goodwill,gˈʊdwɪl,,
grain,grˈeɪn,,
grain,grˈeɪn,,
grain,grˈeɪn,,
grip,grˈɪp,,
grip,grˈɪp,,
guerrilla,gˈɜːrɪlə,,
guideline,gˈaɪdlaɪn,,
handout,hˈændaʊt,,
hardware,hˈɑːrdwɛr,,
hardware,hˈɑːrdwɛr,,
headquarters,"hˈɛdkwɔrtɜːrz, hɛdkɔrtɜːrz",,
hedge,hˈɛdʒ,,
helicopter,hˈɛlɪkɑːptɜːr,,
hell,hˈɛl,,
highlight,hˈaɪlaɪt,,
hint,hˈɪnt,,
holder,hˈoʊldɜːr,,
holder,hˈoʊldɜːr,,
hook,hˈʊk,,
housekeeper,hˈaʊskiːpɜːr,,
icon,ˈaɪkɑːn,,
icon,ˈaɪkɑːn,,
identification,ˈaɪdɛntəfəkeɪʃən,,
ideology,ˈaɪdiːɑːlədʒi,,
illustration,ˈɪləstreɪʃən,,
immigrant,ˈɪməgrənt,,
implication,ˈɪmpləkeɪʃən,,
implication,ˈɪmpləkeɪʃən,,
impulse,"ˈɪmpəls, ɪmpʌls",,
incentive,"ˈɪnsɛntɪv, ɪnsɛnɪv",,
index,ˈɪndɛks,,
index,ˈɪndɛks,,
individual,ˈɪndəvɪdʒəwəl,,
infant,ˈɪnfənt,,
inference,ˈɪnfɜːrəns,,
inflation,ˈɪnfleɪʃən,,
initiative,"ˈɪnɪʃətɪv, ɪnɪʃjətɪv",,
initiative,"ˈɪnɪʃətɪv, ɪnɪʃjətɪv",,
injection,ˈɪndʒɛkʃən,,
innovation,"ˈɪnəveɪʃən, ɪnoʊveɪʃən",,
inspector,ˈɪnspɛktɜːr,,
instinct,ˈɪnstɪŋkt,,
institution,ˈɪnstɪtuːʃən,,
institution,ˈɪnstɪtuːʃən,,
intellectual,"ˈɪntəlɛktʃuːəl, ɪnəlɛktʃuːəl",,
interpretation,ˈɪntɜːrːprɪteɪʃən,,
investigator,ˈɪnvɛstəgeɪtɜːr,,
investment,"ˈɪnvɛstmənt, ɪnvɛsmənt",,
investor,ˈɪnvɛstɜːr,,
involvement,ˈɪnvɑːlvmənt,,
jog,dʒˈɑːg,,
joint,dʒˈɔɪnt,,
joint,dʒˈɔɪnt,,
jury,dʒˈʊri,,
label,lˈeɪbəl,,
